kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,y
internet,Q836478,réseau quantique,none,0,0,0.8,3.04,0,1,0,3.8,0.333,0
internet,Q1575,Internet Explorer,none,0,0,0.8,4.6,2,0,38.8,0,0.167,0
internet,Q177518,télévision IP,none,0,0,0.8,4.01,1,0,32.6,0,0.105,0
internet,Q60740481,Internet Industriel des Objets,none,0,0,0.8,2.3,4,1,44.9,21.8,0.5,0
internet,Q166936,Internet Message Access Protocol,none,0,0,0.8,4.01,2,0,30.8,0,0.333,0
internet,Q749257,Internet Society,none,0,0,0.8,3.64,2,0,38.1,0,0.5,0
internet,Q2717461,CollectieGelderland,none,0,0,0,0.69,3,0,28.2,0,1,0
internet,Q483639,informatique nuagique,none,0,0,0,4.51,0,4,0,45.3,0.154,0
internet,Q1667943,Internet Architecture Board,none,0,0,0.8,3,1,0,26.3,0,0.222,0
internet,Q485750,Internet Corporation for Assigned Names and Numbers,none,0,0,0.8,4.04,1,0,36.8,0,0.4,0
internet,Q30849,blogue,none,0,0,0,4.87,0,4,0,40.4,0.2,0
internet,Q37038,publicité,none,0,0,0,5.02,3,3,35,37.9,0.333,0
internet,Q14296,domaine de premier niveau,none,0,0,0,4.67,1,1,28.5,20.4,0.333,0
internet,Q741291,Streaming SIMD Extensions,none,0,0,0.8,3.26,1,0,30.8,0,0.25,0
internet,Q36774,page web,none,0,0,0,4.56,0,4,0,43.7,0.4,0
internet,Q1166273,darknet,none,0,0,0.8,3.64,0,1,0,15.4,0.5,0
internet,Q161618,ADSL,none,0,0,0.8,4.14,1,1,27.9,18.3,0.286,0
internet,Q1667978,type MIME,none,0,0,0.8,3.26,1,1,18.9,28.5,0.154,0
internet,Q526877,web-série,none,0,0,0.8,3.71,0,6,0,45.4,0.222,0
evaluation,Q1379672,evaluation,label,1,0,1.3,3.89,0,3,0,39.8,0.4,1
evaluation,Q58854,literary criticism,none,0,0,3.9,4.39,3,1,40,23.6,0.2,0
evaluation,Q1003030,test,alias,0,1,0,2.4,0,2,0,40.1,0.333,0
evaluation,Q851176,assessment,alias,0,1,0,1.1,0,2,0,39.4,0.286,0
evaluation,Q1663833,appraisal,alias,0,1,0,0.69,0,1,0,29.5,0.5,0
evaluation,Q58898636,evaluation study,none,0,0,1.3,0,0,2,0,43.2,0.5,0
evaluation,Q2881121,evaluation strategy,none,0,0,2.6,2.77,0,2,0,37.3,1,0
evaluation,Q107974744,evaluation manager,none,0,0,0,0,4,1,46.7,31.6,1,0
evaluation,Q21402614,evaluation of respiratory function and pulse,none,0,0,0,0,0,1,0,18.6,1,0
evaluation,Q114814239,"Evaluation of Maximal Oxygen Uptake and Submaximal Estimates of VO2max Before, During, and After Long Duration International Space Station Missions",none,0,0,0,0,1,0,23.4,0,0.667,0
evaluation,Q108258171,"Evaluation of 4,672 routine prostate biopsies performed in six African countries",none,0,0,1.3,0,0,0,0,0,1,0
evaluation,Q66475689,Evaluation of law enforcement officers' potential occupational exposure to illicit drugs,none,0,0,1.3,0,1,0,19.6,0,1,0
evaluation,Q215028,évaluation par les pairs,none,0,0,0,4.01,0,2,0,41.4,0.25,0
evaluation,Q4008388,évaluation de l'exposition,none,0,0,0,1.79,1,1,36.3,29.3,1,0
evaluation,Q1058438,évaluation des risques,none,0,0,0,3.22,1,2,36.3,38.5,0.4,0
evaluation,Q27318,examen,none,0,0,0,3.93,1,1,25.5,28.1,0.286,0
evaluation,Q46857,méthode scientifique,none,0,0,0,4.69,0,2,0,43.3,0.077,0
evaluation,Q1476755,Évaluation infirmière,none,0,0,0,2.08,1,2,11.9,40.3,0.667,0
evaluation,Q16685913,évaluation de la recherche scientifique,none,0,0,1.3,1.1,0,1,0,30.1,0.667,0
evaluation,Q7111916,évaluation des résultats et des processus en soins de santé,none,0,0,0,1.1,0,1,0,16.1,0.333,0
evaluation,Q2122746,évaluation de la qualité des sources,none,0,0,0,3.33,1,2,38.7,43,0.667,0
evaluation,Q2723972,exploration d'une anomalie lipidique,none,0,0,1.3,2.83,1,0,28,0,0.25,0
evaluation,Q18394273,évaluation des menaces,none,0,0,1.3,1.61,2,2,37.6,40.1,1,0
evaluation,Q2585724,évaluation pédagogique,none,0,0,1.3,2.71,2,2,37.4,43.3,0.5,0
evaluation,Q4118620,évaluation de besoins,none,0,0,0,1.95,0,2,0,38.6,1,0
evaluation,Q7124832,évaluation de la douleur,none,0,0,0,1.1,1,1,33.8,35.8,0.667,0
evaluation,Q423731,Évaluation biographique,none,0,0,1.3,2.83,1,0,26,0,0.4,0
evaluation,Q512599,évaluation immobilière,none,0,0,0,3.14,0,1,0,30.7,0.333,0
evaluation,Q3179130,évaluation des politiques publiques,none,0,0,0,2.4,1,1,26,28.9,0.5,0
evaluation,Q7096397,évaluation de la recherche par les pairs,none,0,0,3.9,2.3,0,1,0,35.7,0.5,0
evaluation,Q573952,évaluation paresseuse,none,0,0,0,3.33,0,1,0,28,0.4,0
evaluation,Q1999993,évaluation par les pairs ouverte,none,0,0,0,2.08,0,1,0,29.1,1,0
evaluation,Q1420413,évaluation des technologies de la santé,none,0,0,2.6,2.64,1,1,29.5,29.8,0.5,0
evaluation,Q5690807,évaluation de santé,none,0,0,0,1.79,0,1,0,27.3,1,0
evaluation,Q1430184,entretien d'évaluation,none,0,0,1.3,3.22,1,2,29.5,35.2,0.222,0
evaluation,Q2633203,examen psychologique,none,0,0,0,2.4,0,2,0,45.1,0.5,0
evaluation,Q5165090,évaluation de contenu,none,0,0,0,1.79,0,2,0,37.9,0.4,0
evaluation,Q1209955,évaluation formative,none,0,0,0,3.43,0,0,0,0,0.333,0
evaluation,Q1787103,évaluation des risques-clients,none,0,0,0,3.04,0,2,0,36.6,0.333,0
evaluation,Q12769938,mesure quantitative,none,0,0,0,2.64,0,1,0,22.6,0.286,0
evaluation,Q746994,évaluation de technologie,none,0,0,1.3,2.48,2,2,41,40,0.667,0
evaluation,Q112158420,évaluation de logiciels,none,0,0,1.3,0,0,1,0,32.1,0.667,0
evaluation,Q1322967,Évaluation d'entreprise,none,0,0,0,2.71,0,1,0,30.7,0.5,0
evaluation,Q1296015,évaluation,none,0,0,0,1.79,1,0,20.2,0,0.667,0
evaluation,Q4008398,évaluation partielle,none,0,0,0,1.79,0,2,0,40.9,1,0
evaluation,Q615541,évaluation stricte,none,0,0,0,2.48,1,1,28,28,0.333,0
evaluation,Q1354666,évaluation des investissements,none,0,0,0,2.77,1,1,11.3,20,0.5,0
evaluation,Q380382,Évaluation d'option,none,0,0,0,2.2,1,2,34.6,42.5,0.286,0
evaluation,Q1602656,auto-évaluation,none,0,0,0,2.08,0,2,0,33.2,0.182,0
evaluation,Q48967834,évaluation financière,none,0,0,0,2.08,1,1,31,24.4,0.286,0
evaluation,Q635863,évaluation archivistique,none,0,0,0,1.95,2,1,40.7,23.9,0.2,0
evaluation,Q3510807,évaluation psychiatrique,none,0,0,0,1.61,0,2,0,43.5,0.667,0
e-governance,Q15118772,E-Governance,label,1,0,1.3,2.4,0,1,0,33.4,1,1
e-governance,Q30032134,electronic governance,alias,0,1,1.3,0,0,1,0,35.6,0.5,0
e-governance,Q106916960,E-Governance and Internet Governance Foundation for Africa,none,0,0,0,0,2,0,40.8,0,0.667,0
e-governance,Q211017,e-government,none,0,0,1.3,3.99,1,2,35.6,46.7,0.167,0
public debate,Q14850922,public debate,label,1,0,2.6,1.39,0,1,0,37.6,1,1
DQI,Q36465,flour,none,0,0,1.3,5.02,1,4,26.8,44.8,1,0
DQI,Q104986964,DQIDRINFLSLNGN-LAIPPPQCSA-N,none,0,0,0,0,1,2,25.6,25.5,1,0
DQI,Q104986963,DQIDRINFLSLNGN-CYAFNSHGSA-N,none,0,0,0,0,1,1,35.4,17,1,0
coding,Q9143,programming language,none,0,0,0,5.07,1,1,22.3,29.6,0.333,0
coding,Q184759,character encoding,alias,0,1,0,4.01,0,3,0,46.8,0.154,1
coding,Q489075,Codington County,none,0,0,0,3.81,1,0,22.5,0,0.4,0
coding,Q110553382,Coding da Vinci Baden-Württemberg 2022,none,0,0,0,0.69,2,0,42.7,0,1,0
coding,Q602136,coding theory,none,0,0,1.3,3.61,0,1,0,13.4,1,0
coding,Q105071576,Coding da Vinci Niedersachsen 2020,none,0,0,0,0.69,2,0,42.7,0,0.667,0
coding,Q5140297,coding,label,1,0,2.6,1.95,0,1,0,35.6,1,0
coding,Q51845238,Coding da Vinci,none,0,0,0,1.1,1,1,30,34.6,1,0
coding,Q108050609,Coding da Vinci Ost³ 2022,none,0,0,0,0.69,3,0,45.8,0,1,0
coding,Q21100968,CRD-mediated mRNA stability complex,none,0,0,0,0,1,1,22.3,15,0.4,0
coding,Q21111367,CRD-mediated mRNA stabilization,none,0,0,1.3,0,1,1,39.4,28,0.5,0
coding,Q962139,programming style,none,0,0,0,2.94,0,1,0,24.9,0.5,0
coding,Q898314,coding convention,none,0,0,0,2.71,0,1,0,33,0.333,0
coding,Q4226194,Coding,label,1,0,0,1.95,1,0,43.1,0,0.667,0
coding,Q3780824,coding region,none,0,0,1.3,2.94,1,3,36.2,34.4,0.222,0
coding,Q5165081,content format,none,0,0,0,1.61,0,1,0,13.1,0.286,0
coding,Q109677441,coding challenge,none,0,0,0,0,1,2,18.9,35.6,0.667,0
coding,Q6432361,sense strand,none,0,0,0,2.2,0,0,0,0,0.667,0
coding,Q21120630,Insulin like growth factor 2 mRNA binding protein 1,none,0,0,0,0,1,0,29.7,0,0.167,0
coding,Q28371787,Coding Sequence Variant,none,0,0,0,0,0,1,0,33.2,1,0
coding,Q1462470,convention over configuration,none,0,0,0,2.83,1,0,24.3,0,0.667,0
coding,Q28419134,Coding Transcript Intron Variant,none,0,0,0,0,0,0,0,0,1,0
coding,Q11224347,"ISO/IEC JTC 1/SC 29: Coding of audio, picture, multimedia and hypermedia information",none,0,0,0,1.1,1,0,8.9,0,0.5,0
coding,Q27906603,Coding Academy,none,0,0,0,1.1,3,0,45.7,0,0.5,0
coding,Q51845313,Coding da Vinci Ost 2018,none,0,0,0,0.69,3,0,45.8,0,1,0
coding,Q12152998,coding system,none,0,0,0,0.69,0,1,0,24.9,0.333,0
coding,Q29907183,Coding Transcript Variant,none,0,0,0,0,0,1,0,11.3,1,0
coding,Q96279198,Coding da Vinci Berlin 2017,none,0,0,0,0.69,2,0,42.7,0,1,0
coding,Q96278592,Coding da Vinci Süd 2019,none,0,0,0,0.69,1,0,29.5,0,0.667,0
coding,Q96279369,Coding da Vinci Berlin 2015,none,0,0,0,0.69,2,0,42.7,0,1,0
coding,Q96278696,Coding da Vinci Nord 2016,none,0,0,0,0.69,2,0,42.7,0,1,0
coding,Q61751289,Coding Da Vinci Rhein-Main 2018,none,0,0,0,0.69,1,0,29.5,0,0.667,0
coding,Q106322004,Coding da Vinci Schleswig-Holstein 2021,none,0,0,0,0.69,4,0,46.3,0,1,0
coding,Q96374990,Coding da Vinci Saar-Lor-Lux 2020,none,0,0,0,0,2,0,42.7,0,1,0
coding,Q37481525,Codington,none,0,0,0,0,1,0,28.5,0,1,0
coding,Q77957921,Coding da Vinci Westfalen-Ruhrgebiet 2019,none,0,0,0,0,2,0,42.7,0,0.667,0
coding,Q96279522,Coding da Vinci Berlin 2014,none,0,0,0,0.69,2,0,42.7,0,1,0
coding,Q5140296,Coding Analysis Toolkit,none,0,0,1.3,0.69,1,0,27,0,1,0
coding,Q21987532,Insulin-like growth factor 2 mRNA binding protein 1,none,0,0,0,0,1,1,29.7,29.7,0.125,0
coding,Q111713350,Coding da Vinci Ost³ – Textile industry in rural areas,none,0,0,0,0,1,0,16.8,0,1,0
coding,Q5013522,COSTART,none,0,0,0,0.69,1,0,39.7,0,0.667,0
coding,Q108131035,Coding da Vinci Nieder.Rhein.Land 2021,none,0,0,0,0.69,4,0,46.3,0,1,0
coding,Q30926952,Coding Rights,none,0,0,0,0.69,1,0,22.8,0,0.667,0
coding,Q2981695,CodingTeam,none,0,0,0,0.69,1,0,27,0,1,0
coding,Q105699386,Coding Theory and Applications,none,0,0,0,0,1,0,32.5,0,1,0
coding,Q94161466,"2020 COVID-19 pandemic in Codington County, South Dakota",none,0,0,0,0,1,0,26.1,0,0.286,0
coding,Q908550,phase ouverte de lecture,none,0,0,0,3.4,0,1,0,25,0.25,0
coding,Q125937659,Florence Sedes,none,0,0,0,0,1,0,34.7,0,0.5,0
technology,Q11016,technology,label,1,0,2.6,5.44,2,2,40.6,41.6,0.25,1
technology,Q1068473,educational technology,none,0,0,1.3,3.87,3,1,44.2,35.6,0.074,0
technology,Q34104,science and technology,none,0,0,1.3,2.71,2,1,39,24.4,0.25,0
technology,Q12015335,branch of engineering,none,0,0,2.6,2.77,1,1,22.8,30.2,0.091,0
technology,Q207977,prototype,none,0,0,2.6,3.93,0,1,0,30.3,0.667,0
technology,Q2398990,technology museum,none,0,0,2.6,2.3,1,1,13.5,13.6,0.667,0
technology,Q18388277,technology company,none,0,0,1.3,3.09,0,1,0,38.7,0.4,0
technology,Q465352,history of technology,none,0,0,2.6,4.09,1,2,27.1,39.8,0.4,0
technology,Q1976594,science park,none,0,0,2.6,3.47,0,2,0,34.7,0.286,0
technology,Q23058942,TEDx conference,none,0,0,1.3,0,1,1,10.5,25.9,0.5,0
technology,Q69865008,radiologic technology,none,0,0,1.3,0,0,2,0,34.1,0.667,0
technology,Q12376667,technologist,none,0,0,1.3,1.39,2,1,41.1,19.6,0.5,0
technology,Q1532172,technical debt,none,0,0,1.3,3,2,0,23.6,0,0.333,0
technology,Q95945728,technology demonstration spacecraft,none,0,0,1.3,0.69,0,2,0,40.8,0.4,0
technology,Q1055307,fictional technology,none,0,0,1.3,1.79,2,1,34.3,26.6,0.333,0
technology,Q1132207,business incubator,none,0,0,1.3,3.5,0,1,0,28.7,0.333,0
technology,Q17486338,historian of technology,none,0,0,1.3,0.69,1,1,28,30.3,0.333,0
technology,Q1391417,specialized dictionary,none,0,0,1.3,2.2,1,1,10,36.6,0.167,0
technology,Q27983251,Technology,label,1,0,1.3,0.69,1,0,11.8,0,0.5,0
technology,Q1911105,popular science magazine,none,0,0,3.9,1.61,1,2,11.3,30.5,0.286,0
technology,Q70450279,biomedical technology assessment,none,0,0,1.3,0,0,1,0,21.3,0.667,0
technology,Q21157865,technology industry,none,0,0,1.3,0,1,2,11.6,35.4,0.667,0
technology,Q139648,technology evangelist,none,0,0,1.3,2.48,2,0,38.2,0,0.667,0
technology,Q2399626,technology center,none,0,0,1.3,2.64,0,1,0,22.3,0.667,0
technology,Q1061910,technology transfer,none,0,0,1.3,3.61,1,3,22.2,45.9,0.222,0
technology,Q2498244,technology demonstration,none,0,0,1.3,1.79,0,1,0,30.4,0.222,0
technology,Q7692619,technology policy,none,0,0,1.3,1.95,1,1,24.7,29.6,0.667,0
technology,Q869010,blended learning,none,0,0,2.6,3.81,1,2,11.1,34,0.25,0
technology,Q3030624,Technology and Entertainment Software,none,0,0,1.3,1.95,1,0,29.8,0,0.5,0
technology,Q750986,technology education,none,0,0,1.3,2.4,0,1,0,23.1,0.667,0
technology,Q105012442,technology podcast,none,0,0,2.6,0,1,1,17.8,23.1,1,0
technology,Q2399523,technology ministry,none,0,0,1.3,0.69,0,1,0,35.2,0.667,0
technology,Q237525,technological singularity,none,0,0,3.9,4.03,3,0,46.4,0,0.2,0
technology,Q1407254,technology of television,none,0,0,1.3,1.95,0,1,0,35.6,0.286,0
technology,Q787422,automation technology,none,0,0,1.3,1.61,2,0,42.9,0,0.5,0
technology,Q69081120,dental technology,none,0,0,1.3,0,0,1,0,35.6,0.667,0
technology,Q6108858,technology risk,none,0,0,2.6,1.1,1,1,16.5,25.1,0.5,0
technology,Q123737,Emmy Award,none,0,0,0,4.53,2,1,26.6,19,0.25,0
technology,Q1478071,technology readiness level,none,0,0,1.3,3.22,3,0,44.6,0,0.4,0
technology,Q845636,TCAD,none,0,0,1.3,2.08,0,1,0,23.6,0.4,0
technology,Q23011722,discours de la conférence TED,none,0,0,0,0,0,1,0,20.7,0.667,0
technology,Q698396,Technology Building,none,0,0,1.3,2.3,2,0,28.9,0,1,0
technology,Q7692553,Technology Administration,none,0,0,1.3,1.39,1,0,21.1,0,0.222,0
technology,Q7692568,Technology Experiment Satellite,none,0,0,1.3,1.95,2,0,40.3,0,0.5,0
technology,Q22281530,Technology/Transformation: Wonder Woman,none,0,0,2.6,0.69,1,0,16.8,0,1,0
technology,Q20713194,Technology Will Save Us,none,0,0,2.6,0.69,1,0,34.8,0,1,0
technology,Q2445082,études des sciences et technologies,none,0,0,6.5,3.53,1,0,26,0,0.167,0
online deliberation,Q4923938,online deliberation,label,1,0,2.6,1.95,1,0,39.4,0,1,1
participatory democracy,Q310988,participatory democracy,label,1,0,20,3.78,1,1,24.7,38.4,0.333,1
participatory democracy,Q106611373,Participatory democracy in the European Union,none,0,0,20,0.69,0,0,0,0,1,0
electronic democracy,Q18615393,Electronic Democracy Party,none,0,0,0,1.61,1,0,16.4,0,1,0
open government,Q17016921,Open Government Licence,none,0,0,33.3,1.95,2,0,34.8,0,0.333,0
open government,Q720829,open government,label,1,0,33.3,3.26,1,1,17.4,20,0.333,1
open government,Q1331152,Open Government Partnership,none,0,0,33.3,2.89,1,0,16,0,0.222,0
open government,Q2025684,open government data,none,0,0,66.7,1.39,6,0,34.8,0,0.4,0
open government,Q47001673,Open Government Data License Taiwan 1.0,none,0,0,66.7,1.1,3,0,64.3,0,0.333,0
open government,Q56419952,Open Government Licence - Canada,none,0,0,33.3,0.69,2,0,34.8,0,0.286,0
open government,Q63430177,Open Government Data (OGD) in Vienna,none,0,0,66.7,0,1,0,64.3,0,1,0
open government,Q63428138,Open-Government-Data-Portal Rheinland-Pfalz,none,0,0,66.7,0,1,0,64.3,0,0.667,0
open government,Q7072537,OGPL,none,0,0,33.3,0.69,1,0,31.7,0,0.667,0
open government,Q109791912,Open Government Licence - Alberta,none,0,0,33.3,0.69,2,0,34.8,0,0.667,0
open government,Q111717546,Open government data: Towards empirical analysis of open government data initiatives,none,0,0,66.7,0,1,0,21.4,0,1,0
open government,Q110160840,Open Government Network,none,0,0,33.3,0,0,0,0,0,0.667,0
open government,Q122528614,Wet open overheid,none,0,0,33.3,0.69,1,0,24.4,0,0.4,0
open government,Q30602656,Open Government Initiative,none,0,0,33.3,0.69,0,0,0,0,1,0
open government,Q135686833,Open Government Data Act (2018),none,0,0,66.7,0,1,0,20.3,0,0.667,0
open government,Q128085370,Open Government Data License Thailand,none,0,0,66.7,0,1,1,14,28,1,0
open government,Q61941061,open-governmentdata,none,0,0,66.7,0,3,0,64.3,0,0.667,0
open government,Q50276863,"Open, Public, Electronic, and Necessary Government Data Act",none,0,0,66.7,0,1,0,14.7,0,0.667,0
open government,Q136817807,Open Government Data Datasets,none,0,0,66.7,0,1,0,34.8,0,1,0
open data,Q309901,open data,label,1,1,66.7,3.91,4,1,5.6,34.8,0.5,1
open data,Q111590317,Open Data Portal of TSE,none,0,0,66.7,0.69,1,0,64.3,0,1,0
open data,Q1224853,Open Database License,none,0,0,66.7,3.14,2,0,34.8,0,0.25,0
open data,Q27031827,open data portal,none,0,0,66.7,1.39,0,4,0,34.8,0.25,0
open data,Q108560253,open data of Riksdagen,none,0,0,66.7,0,1,0,11.7,0,1,0
open data,Q97147294,Open Data Baltimore,none,0,0,66.7,0,1,0,64.3,0,0.4,0
open data,Q96992832,Open data Umeå,none,0,0,66.7,0,1,0,64.3,0,1,0
open data,Q113610629,Open dataset of scholars on Twitter,none,0,0,66.7,0,1,0,34.8,0,1,0
open data,Q96988130,Jönköping Municipality Open Data portal,none,0,0,66.7,0,2,0,64.3,0,0.5,0
open data,Q212606,Open Database Connectivity,none,0,0,33.3,3.47,2,0,34.8,0,0.5,0
open data,Q30940585,Open Data Commons Attribution License,none,0,0,66.7,0,1,0,34.8,0,0.5,0
open data,Q25112115,International Open Data Day,none,0,0,66.7,1.95,1,0,24.5,0,0.286,0
open data,Q50184999,open data policy,none,0,0,66.7,0,0,1,0,34.8,1,0
open data,Q1103955,Open Data Protocol,none,0,0,66.7,2.4,3,0,34.8,0,0.5,0
open data,Q63428438,Open Data portal Köln,none,0,0,66.7,0,1,0,64.3,0,0.5,0
open data,Q97154210,Open Data DC,none,0,0,66.7,0,1,0,64.3,0,0.4,0
open data,Q56292285,Open Data Web,none,0,0,66.7,0,3,0,64.3,0,1,0
open data,Q63429236,Open Data Bonn,none,0,0,66.7,0,1,0,64.3,0,0.5,0
open data,Q2025635,Open Data Commons,none,0,0,66.7,1.1,1,0,14.6,0,1,0
open data,Q63433861,Open-Data-Portal der Stadt Freiburg/ Breisgau,none,0,0,66.7,0,1,0,64.3,0,0.5,0
open data,Q63433887,Open-Data-Portal München,none,0,0,66.7,0,2,0,64.3,0,0.5,0
open data,Q63427897,open.bydata,none,0,0,66.7,0,1,0,64.3,0,0.5,0
open data,Q53630447,open data zürich - stadt zürich,none,0,0,66.7,0,0,0,0,0,1,0
open data,Q63413946,data.gov.be,none,0,0,66.7,0,1,0,64.3,0,0.5,0
open data,Q96993174,Open Data Milano,none,0,0,66.7,0,1,0,64.3,0,0.667,0
open data,Q97016704,Open Data City of Melbourne,none,0,0,66.7,0,1,0,64.3,0,0.5,0
open data,Q111756123,Open data and applications on Saxon regional history in the tripoint: Coding da Vinci Ost 3,none,0,0,66.7,0,1,0,27.3,0,1,0
open data,Q361486,Open Data-Link Interface,none,0,0,66.7,1.61,0,0,0,0,0.667,0
open data,Q81032229,Open Data Day 2020,none,0,0,66.7,0.69,1,0,28.2,0,0.286,0
open data,Q17072848,Open Data Description Language,none,0,0,66.7,0.69,1,0,34.8,0,0.667,0
open data,Q62476553,Open Data Kota Bandung,none,0,0,66.7,0,1,0,64.3,0,0.667,0
open data,Q97147427,Open Data Winnipeg,none,0,0,66.7,0,1,0,64.3,0,0.5,0
open data,Q63433416,Open Data Deutscher Wetterdienst,none,0,0,66.7,0,1,0,64.3,0,0.667,0
open data,Q63433978,Open Data-Portal der Landeshauptstadt Potsdam,none,0,0,33.3,0,1,0,64.3,0,1,0
open data,Q63429697,Open Data Österreich,none,0,0,66.7,0,1,0,64.3,0,0.667,0
open data,Q63433837,Open-Data-Portal de la ville de Mannheim,none,0,0,0,0,1,0,64.3,0,0.667,0
open data,Q63433395,DB Open-Data-Portal,none,0,0,33.3,0,1,0,64.3,0,0.667,0
open data,Q11798489,Open-E DSS,none,0,0,66.7,0.69,1,0,15,0,0.5,0
open data,Q59273868,OpenData.HRO,none,0,0,0,0,1,0,64.3,0,0.667,0
open data,Q136500144,Open Data Côte d'Ivoire,none,0,0,66.7,0,1,0,31,0,0.667,0
open data,Q97319009,SBB open data platform,none,0,0,66.7,0,1,0,64.3,0,0.667,0
open data,Q16584519,Open by default,none,0,0,66.7,1.39,1,1,20,22.8,0.667,0
open data,Q56291130,ODK,none,0,0,33.3,1.39,1,0,18.1,0,0.667,0
citizenship,Q42138,citizenship,label,1,0,0,4.83,3,2,8.7,10.6,0.5,1
citizenship,Q3176665,nationality law,none,0,0,0,2.64,1,1,19.3,21.1,0.333,0
citizenship,Q2097315,United States Citizenship and Immigration Services,none,0,0,0,2.83,2,0,20,0,0.25,0
citizenship,Q7313593,renunciation of citizenship,none,0,0,0,1.1,2,2,15.1,9.9,0.25,0
citizenship,Q10270843,citizenship education,none,0,0,0,3.18,1,1,18.7,20.8,0.4,0
citizenship,Q15133865,citizenship of the United States,none,0,0,0,3.26,2,1,11.2,15.3,0.333,0
citizenship,Q113472587,Citizenship,label,1,0,0,0,1,1,16.2,24.7,1,0
citizenship,Q104699640,"Citizenship, civil rights, naturalization",none,0,0,0,0,1,0,30.6,0,0.667,0
citizenship,Q61066827,"Citizenship (Amendment) Act, 2019",none,0,0,0,3.37,3,0,7.7,0,0.667,0
citizenship,Q1351963,Cap21,none,0,0,0,2.56,1,0,17.2,0,0.286,0
citizenship,Q4832428,Azerbaijani nationality law,none,0,0,0,2.56,2,0,11.3,0,0.333,0
citizenship,Q5122777,Citizenship Clause,none,0,0,0,1.1,1,0,13.6,0,1,0
citizenship,Q78455589,Citizenship (Amendment) Act protests,none,0,0,0,3.09,1,0,19.7,0,0.4,0
citizenship,Q2754061,citizenship of Russia,none,0,0,0,2.71,2,1,21.7,15.3,1,0
citizenship,Q106929971,citizenship used to meet the foreign players rule,none,0,0,0,0,0,1,0,22.6,1,0
citizenship,Q51726668,Citizenship and Immigration Services Ombudsman,none,0,0,0,0,2,0,10.7,0,0.286,0
citizenship,Q83153096,"Citizenship (Amendment) Act, 2003",none,0,0,0,1.39,3,0,7.7,0,1,0
citizenship,Q100152911,"Citizenship (Amendment) Act, 1986",none,0,0,0,0,1,0,36.8,0,1,0
citizenship,Q95026088,"Citizenship (Amendment) Act, 2005",none,0,0,0,0,2,0,9.7,0,1,0
citizenship,Q19600723,Citizenship (Armed Forces) Act 2014,none,0,0,0,0.69,1,0,21.4,0,0.5,0
citizenship,Q98967418,"Citizenship (Amendment) Act, 1992",none,0,0,0,0,1,0,36.8,0,1,0
citizenship,Q1056074,"Immigration, Refugees and Citizenship Canada",none,0,0,0,2.56,1,0,32.3,0,0.4,0
citizenship,Q4476390,Citizenship and Migration Board,none,0,0,0,1.39,1,0,13.4,0,1,0
citizenship,Q3151118,Citizenship and Development Initiative,none,0,0,0,1.39,1,0,16.4,0,0.4,0
citizenship,Q7567731,South Korean nationality law,none,0,0,0,2.48,2,0,17,0,0.667,0
citizenship,Q106609407,"Citizenship (Amendment) Act, 1985",none,0,0,0,0,1,0,36.8,0,1,0
citizenship,Q78830791,"Citizenship (Amendment) Act, 2015",none,0,0,0,0,2,0,9.7,0,1,0
citizenship,Q107618803,citizenship education,none,0,0,0,1.39,0,1,0,20.8,1,0
citizenship,Q5122775,Citizenship Act,none,0,0,0,0.69,0,1,0,18,1,0
citizenship,Q107198981,claimed citizenship,none,0,0,0,0,1,1,17.5,15.3,0.182,0
citizenship,Q101079421,Citizenship Amendment Regulations 2006,none,0,0,0,0,1,0,30.8,0,1,0
citizenship,Q110372883,civic responsibility,none,0,0,0,0,0,2,0,8.3,0.667,0
citizenship,Q101079432,Citizenship Amendment Regulations (No 2) 2006,none,0,0,0,0,1,0,30.8,0,1,0
citizenship,Q106977201,Citizenship Platform,none,0,0,0,0,1,0,21.1,0,1,0
citizenship,Q113472594,Citizenship and human rights,none,0,0,0,0,1,1,16.2,24.7,1,0
citizenship,Q1306200,citizenship test,none,0,0,0,2.2,0,1,0,14.4,1,0
citizenship,Q4147589,citizenship of the Soviet Union,none,0,0,0,2.08,1,0,15.3,0,0.5,0
citizenship,Q1163607,Citizenship of Serbia,none,0,0,0,2.08,1,0,22,0,0.667,0
citizenship,Q5164094,Constitution Day and Citizenship Day,none,0,0,0,1.95,1,0,18.3,0,0.5,0
citizenship,Q106669844,citizenship and social development,none,0,0,0,1.1,1,0,17.9,0,1,0
citizenship,Q31271931,Citizenship Board,none,0,0,0,0.69,1,0,13.4,0,1,0
